Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Loan_to_Tenure,Employment_Risk,Total_Monthly_Delinquencies,Delinquency_Trend,Income_per_Debt,Risk_Score_Interaction,Miss_Rate
CUST0238,56,61540.0,731.0,0.363533874,1,1,75777.0,0.367569695,Employed,7,Business,Houston,On-time,Missed,On-time,Missed,On-time,On-time,9472.125,0,0,0.0,0.8121090553986645,465.256738106,0.125
CUST0239,19,170576.0,729.0,0.260780554,2,0,29561.0,0.340945052,Employed,8,Platinum,New York,On-time,Late,On-time,Missed,Missed,Late,3284.5555555555557,0,2,0.6666666666666667,5.770110276706583,538.890976134,0.2222222222222222
CUST0240,20,191615.0,332.0,0.492052219,5,0,44439.0,0.316869133,Employed,4,Business,Phoenix,On-time,On-time,Missed,On-time,Late,On-time,8887.8,0,1,0.8333333333333334,4.311768676867687,168.638663292,1.0
CUST0241,66,138961.0,563.0,0.30525007,0,0,33772.0,0.288367696,Unemployed,9,Platinum,Phoenix,On-time,Late,Missed,Late,Missed,Missed,3377.2,1,2,0.6666666666666667,4.1145589672223375,391.14421059,0.0
CUST0242,54,114657.0,522.0,0.145477974,0,0,31481.0,0.270768035,Retired,1,Gold,New York,Late,Missed,Late,On-time,Missed,Late,15740.5,0,3,0.5,3.6419858967028778,446.060497572,0.0
CUST0243,66,76813.0,749.0,0.660689162,6,0,29584.0,0.391248339,Employed,8,Platinum,Houston,On-time,On-time,Late,Late,On-time,Late,3287.1111111111113,0,3,1.5,2.596349501436539,254.14381766199998,0.6666666666666666
CUST0244,73,48307.0,319.0,0.670433358,3,0,31110.912548884047,0.285870694,Employed,10,Gold,New York,Late,On-time,Late,Late,Missed,Late,2828.264777171277,0,4,1.3333333333333335,1.552685002058246,105.13175879799999,0.2727272727272727
CUST0245,34,193677.0,380.0,0.328232245,2,0,83604.0,0.293593896,Unemployed,3,Gold,Los Angeles,Late,On-time,Missed,On-time,Missed,Missed,20901.0,1,1,-0.16666666666666666,2.3165719753603256,255.27174690000004,0.5
CUST0246,66,186334.0,521.0,0.548792864,3,0,20052.0,0.352989315,Employed,1,Student,Phoenix,Missed,Late,Missed,Missed,On-time,Late,10026.0,0,2,0.6666666666666667,9.2920759986037,235.07891785599998,1.5
CUST0247,19,74163.0,623.0,0.700390454,5,0,15424.0,0.320796093,Employed,5,Gold,Los Angeles,Missed,Late,Missed,Late,Late,On-time,2570.6666666666665,0,3,1.5,4.807974068071313,186.656747158,0.8333333333333334
CUST0248,19,102235.0,412.0,0.541005337,2,1,26649.0,0.464227606,Self-Employed,13,Platinum,Phoenix,On-time,Late,On-time,On-time,On-time,Late,1903.5,1,2,0.6666666666666667,3.8362101313320824,189.105801156,0.14285714285714285
CUST0249,45,27763.0,655.0,0.261369071,4,0,52425.0,0.123863322,Employed,0,Student,Phoenix,On-time,On-time,Late,Late,Missed,Late,52425.0,0,3,1.5,0.529565482775722,483.80325849499997,4.0
CUST0250,71,39285.0,818.0,0.453421317,1,0,99620.0,0.329990744,Retired,17,Student,Chicago,Missed,On-time,Missed,Missed,On-time,On-time,5534.444444444444,0,0,0.0,0.3943445659047791,447.101362694,0.05555555555555555
CUST0251,40,66991.0,337.0,0.765361884,4,0,23431.0,0.229439422,Employed,6,Gold,Los Angeles,Missed,Missed,On-time,Late,Late,Missed,3347.285714285714,0,2,1.6666666666666667,2.85895356777057,79.07304509199999,0.5714285714285714
CUST0252,54,185883.0,663.0,0.549405329,5,1,95074.0,0.205791347,Employed,0,Business,Los Angeles,Missed,On-time,Missed,Late,On-time,Late,95074.0,0,2,1.6666666666666667,1.9551196423875887,298.74426687299996,5.0
CUST0253,49,119185.0,635.0,0.607826421,2,0,31674.0,0.254293579,Self-Employed,0,Business,Chicago,Missed,Missed,Late,Missed,Late,On-time,31674.0,1,2,0.6666666666666667,3.7627466456195737,249.03022266500003,2.0
CUST0254,50,98042.0,847.0,0.568325844,5,1,90739.0,0.305467941,Employed,0,Student,Houston,On-time,Missed,Late,Missed,Missed,On-time,90739.0,0,1,-0.16666666666666666,1.0804716773198149,365.62801013200004,5.0
CUST0255,18,116042.0,544.0,0.328897728,1,0,30509.0,0.309906908,Unemployed,3,Gold,Los Angeles,Missed,Late,On-time,On-time,Missed,Missed,7627.25,1,1,-0.16666666666666666,3.803408718452966,365.079635968,0.25
CUST0256,36,95219.0,535.0,0.375830956,0,0,41594.0,0.148269378,Self-Employed,3,Business,New York,On-time,Missed,Missed,On-time,On-time,Late,10398.5,1,1,0.8333333333333334,2.289193412669792,333.93043854,0.0
CUST0257,19,155734.0,524.0,0.567773031,0,0,3142.0,0.245891617,Unemployed,17,Gold,Chicago,On-time,On-time,On-time,On-time,Late,Missed,174.55555555555554,1,1,0.8333333333333334,49.54947502386255,226.48693175600002,0.0
CUST0258,70,116042.0,608.0,0.663374356,5,1,63443.0,0.328122155,Self-Employed,10,Gold,Los Angeles,Late,On-time,Missed,Late,Missed,On-time,5767.545454545455,1,2,0.6666666666666667,1.8290460878885315,204.66839155199997,0.45454545454545453
CUST0259,61,109456.0,354.0,0.71998099,3,0,8526.0,0.212306955,Employed,0,Student,Houston,Late,Missed,On-time,Missed,On-time,Missed,8526.0,0,1,-0.16666666666666666,12.836402017122083,99.12672953999999,3.0
CUST0260,43,70284.0,405.0,0.328378891,2,0,10778.0,0.18852161,Unemployed,9,Student,Los Angeles,Late,Missed,Missed,On-time,Missed,On-time,1077.8,1,1,-0.16666666666666666,6.520456443083774,272.00654914499995,0.2
CUST0261,49,61540.0,777.0,0.586624107,2,0,15171.0,0.1,Unemployed,8,Standard,Phoenix,On-time,Missed,Late,On-time,On-time,Late,1685.6666666666667,1,2,0.6666666666666667,4.056156076983918,321.193068861,0.2222222222222222
CUST0262,23,93752.0,350.0,0.737408822,0,0,11942.0,0.233680655,Unemployed,3,Business,New York,On-time,Missed,On-time,Late,Missed,Late,2985.5,1,2,1.6666666666666667,7.849953947919284,91.90691229999999,0.0
CUST0263,49,42350.0,341.0,0.302583646,6,0,83022.0,0.18503708,Self-Employed,5,Business,Chicago,Late,Missed,Missed,Late,Missed,Missed,13837.0,1,2,0.6666666666666667,0.5100996109511822,237.818976714,1.0
CUST0264,72,97750.0,414.0,0.797349427,4,0,72332.0,0.201606712,Employed,15,Business,Phoenix,Late,Missed,Late,Missed,On-time,Missed,4520.75,0,2,-0.3333333333333333,1.3513887160770326,83.897337222,0.25
CUST0265,21,142016.0,445.0,0.827788165,6,1,65548.0,0.27281797,Employed,1,Platinum,Houston,Late,On-time,Missed,Late,Late,On-time,32774.0,0,3,1.5,2.1665624189537596,76.63426657500001,3.0
CUST0266,72,16062.0,584.0,1.025017268,1,0,92285.0,0.240017112,Unemployed,17,Gold,Phoenix,Missed,Late,Missed,Missed,On-time,Late,5126.944444444444,1,2,0.6666666666666667,0.17404590078668486,-14.610084512000022,0.05555555555555555
CUST0267,28,75692.0,534.0,0.546186688,4,0,48397.0,0.183376211,Retired,9,Student,Phoenix,Missed,Missed,Late,Late,Missed,Late,4839.7,0,3,1.5,1.5639489235092359,242.336308608,0.4
CUST0268,73,158087.0,669.0,0.547284935,4,0,68998.0,0.1,Employed,16,Business,Houston,Late,Late,Missed,On-time,Missed,Late,4058.705882352941,0,3,0.5,2.2911491470890883,302.86637848500004,0.23529411764705882
CUST0269,34,53765.0,736.0,0.665398878,5,0,52413.0,0.330231131,Retired,12,Standard,Phoenix,Missed,Missed,On-time,On-time,Missed,Late,4031.769230769231,0,1,0.8333333333333334,1.0257755561491204,246.266425792,0.38461538461538464
CUST0270,55,198062.0,766.0,0.659560535,0,0,50989.0,0.375282721,Employed,17,Business,Chicago,Missed,Missed,On-time,Missed,Late,Late,2832.722222222222,0,2,1.6666666666666667,3.884330260835458,260.77663019,0.0
CUST0271,41,38049.0,648.0,0.725273372,6,0,44016.0,0.260325502,Employed,12,Gold,Los Angeles,Late,Missed,Late,On-time,Missed,Missed,3385.846153846154,0,2,-0.3333333333333333,0.8644160210827635,178.02285494400002,0.46153846153846156
CUST0272,22,166222.0,762.0,0.656806636,6,0,29416.0,0.27342243,Unemployed,16,Gold,Phoenix,Late,Missed,Missed,Late,Late,Late,1730.3529411764705,1,4,2.3333333333333335,5.650542203487779,261.513343368,0.35294117647058826
CUST0273,69,108350.53695652174,423.0,0.478787618,0,1,68332.29018383917,0.300281052,Unemployed,4,Student,Chicago,Missed,Late,Missed,Late,Missed,Missed,13666.458036767834,1,2,0.6666666666666667,1.5856186152462868,220.472837586,0.0
CUST0274,51,193031.0,670.0,0.744399424,6,1,80150.0,0.457878358,Self-Employed,10,Platinum,Los Angeles,On-time,On-time,Missed,Missed,Late,Missed,7286.363636363636,1,1,0.8333333333333334,2.408341754937555,171.25238591999997,0.5454545454545454
CUST0275,23,189358.0,823.0,0.28574917,0,0,2687.0,0.143229221,Employed,6,Student,Los Angeles,Late,On-time,On-time,Late,Late,Late,383.85714285714283,0,4,2.3333333333333335,70.44568452380952,587.82843309,0.0
CUST0276,39,101188.0,694.0,0.501170467,5,1,23685.0,0.258551027,Employed,9,Business,Phoenix,Late,Late,On-time,Late,On-time,Missed,2368.5,0,3,0.5,4.272059444397534,346.187695902,0.5
CUST0277,28,108350.53695652174,421.0,0.812747123,3,0,77719.0,0.127802704,Unemployed,16,Standard,Chicago,On-time,Missed,Missed,Late,Missed,On-time,4571.705882352941,1,1,0.8333333333333334,1.3941139598111392,78.83346121700002,0.17647058823529413
CUST0278,65,54749.0,407.0,0.2499507,4,0,44439.0,0.336231846,Employed,14,Student,Phoenix,Missed,Missed,On-time,On-time,On-time,Late,2962.6,0,1,0.8333333333333334,1.231975697569757,305.2700651,0.26666666666666666
CUST0279,33,108350.53695652174,418.0,0.364504869,5,0,37905.0,0.285604161,Unemployed,17,Platinum,Houston,Missed,On-time,Late,Missed,Missed,On-time,2105.8333333333335,1,1,-0.16666666666666666,2.858400700588871,265.636964758,0.2777777777777778
CUST0280,50,65990.0,622.0,0.634349458,2,0,99005.0,0.320299211,Employed,18,Student,Los Angeles,Missed,Missed,Missed,Missed,Late,Missed,5210.789473684211,0,1,0.8333333333333334,0.6665252610952872,227.434637124,0.10526315789473684
CUST0281,26,42350.0,825.0,0.578782395,1,0,46813.0,0.315312256,Employed,1,Gold,Phoenix,Late,Late,Late,Missed,Missed,Late,23406.5,0,4,0.33333333333333337,0.9046439099414705,347.50452412500005,0.5
CUST0282,23,42350.0,823.0,0.324994918,3,1,37757.13764900134,0.399070825,Unemployed,3,Business,Los Angeles,On-time,Missed,Missed,Late,Late,Missed,9439.284412250336,1,2,1.6666666666666667,1.1216125221451463,555.529182486,0.75
CUST0283,33,116570.0,452.0,0.416761199,2,0,50989.0,0.353813296,Employed,2,Business,Chicago,Missed,On-time,Missed,On-time,Late,Missed,16996.333333333332,0,1,0.8333333333333334,2.286134536183565,263.623938052,0.6666666666666666
CUST0284,46,159572.0,724.0,0.263843587,4,1,74433.0,0.383050796,Employed,6,Business,New York,On-time,On-time,On-time,On-time,Late,Missed,10633.285714285714,0,1,0.8333333333333334,2.1438052502888465,532.977243012,0.5714285714285714
CUST0285,20,116570.0,739.0,0.696097,6,0,52331.0,0.193446531,Retired,17,Business,Phoenix,Late,Late,On-time,Late,Late,Missed,2907.277777777778,0,4,1.3333333333333335,2.227508981120538,224.58431700000003,0.3333333333333333
CUST0286,37,190333.0,700.0,0.448823728,0,0,41958.0,0.419317086,Employed,9,Business,Phoenix,Late,Missed,On-time,On-time,Late,On-time,4195.8,0,2,0.6666666666666667,4.536166257537119,385.8233904,0.0
CUST0287,53,32955.0,482.0,0.858431182,4,1,45089.0,0.227763726,Employed,6,Business,Los Angeles,Missed,Missed,Late,Late,Late,Missed,6441.285714285715,0,3,1.5,0.7308715901530273,68.236170276,0.5714285714285714
CUST0288,36,141131.0,385.0,0.516220049,5,0,63375.0,0.233513046,Employed,7,Standard,Chicago,On-time,Missed,Late,On-time,On-time,On-time,7921.875,0,1,-0.16666666666666666,2.226883993940924,186.25528113500002,0.625
CUST0289,43,68682.0,579.0,0.456051939,1,0,86965.0,0.327084258,Retired,5,Platinum,Houston,Missed,On-time,Late,Late,On-time,Missed,14494.166666666666,0,2,0.6666666666666667,0.7897569164961019,314.945927319,0.16666666666666666
CUST0290,20,16062.0,658.0,0.436635648,5,0,67673.0,0.330191826,Self-Employed,0,Business,Chicago,Late,On-time,On-time,Missed,Late,On-time,67673.0,1,2,0.6666666666666667,0.23734373614682153,370.693743616,5.0
CUST0291,36,108350.53695652174,836.0,0.451160033,3,0,70406.0,0.19281432,Employed,3,Platinum,Phoenix,Late,Late,Late,Late,Late,Late,17601.5,0,6,2.0,1.538917109897052,458.8302124119999,0.75
CUST0292,37,155734.0,315.0,0.522164219,3,0,84521.0,0.282672071,Retired,13,Business,Houston,Missed,Late,Missed,On-time,Missed,Missed,6037.214285714285,0,1,-0.16666666666666666,1.8425262061948369,150.518271015,0.21428571428571427
CUST0293,49,38061.0,316.0,1.002481515,1,0,95267.0,0.448823532,Employed,16,Student,Chicago,Late,Late,Late,Late,Missed,Missed,5603.941176470588,0,4,0.33333333333333337,0.3995150522735861,-0.7841587399999792,0.058823529411764705
CUST0294,24,108350.53695652174,436.0,0.432228066,2,0,45595.0,0.153166344,Employed,19,Business,New York,Late,Late,On-time,Missed,On-time,Missed,2279.75,0,2,-0.3333333333333333,2.3763167154250753,247.54856322400002,0.1
CUST0295,69,43251.0,515.0,0.438729308,2,1,52331.0,0.448521924,Employed,17,Gold,Los Angeles,Missed,Missed,On-time,Late,Late,On-time,2907.277777777778,0,2,1.6666666666666667,0.8264732859435909,289.05440638,0.1111111111111111
CUST0296,58,90353.0,658.0,0.513118769,3,0,82714.0,0.275830155,Employed,10,Standard,Chicago,Missed,Missed,Late,Missed,Late,Missed,7519.454545454545,0,2,0.6666666666666667,1.0923411714924742,320.367849998,0.2727272727272727
CUST0297,50,81234.0,310.0,0.718054901,3,0,79552.0,0.1,Self-Employed,13,Student,Chicago,On-time,On-time,On-time,On-time,Missed,On-time,5682.285714285715,1,0,0.0,1.0211305670433548,87.40298068999999,0.21428571428571427
CUST0298,57,19835.0,793.0,0.215803088,6,0,41653.0,0.163326827,Unemployed,8,Student,New York,Late,On-time,Late,On-time,Missed,Missed,4628.111111111111,1,2,-0.3333333333333333,0.47618476016709077,621.868151216,0.6666666666666666
CUST0299,56,108350.53695652174,673.0,0.591018547,0,1,89660.0,0.203652246,Retired,14,Gold,Phoenix,Late,Missed,On-time,Late,Missed,On-time,5977.333333333333,0,2,0.6666666666666667,1.2084466708660593,275.244517869,0.0
CUST0300,35,108350.53695652174,321.0,0.336514965,6,0,62342.0,0.23760707,Employed,11,Business,Los Angeles,Missed,Late,Late,Late,Missed,On-time,5195.166666666667,0,3,0.5,1.737974382954329,212.978696235,0.5
CUST0301,57,159188.0,415.0,0.610654538,6,0,52259.0,0.289528674,Employed,9,Standard,Chicago,Missed,Late,Late,Missed,On-time,Late,5225.9,0,3,0.5,3.046077305778798,161.57836673,0.6
CUST0302,18,70479.0,834.0,0.401248012,2,0,82789.0,0.1,Self-Employed,18,Student,Houston,Missed,Late,Late,Late,Missed,Late,4357.315789473684,1,4,1.3333333333333335,0.8512984659983089,499.35915799200006,0.10526315789473684
CUST0303,28,119573.0,700.0,0.05,1,0,52217.0,0.318680439,Employed,18,Standard,Chicago,Missed,Late,Late,Missed,On-time,Missed,2748.2631578947367,0,2,-0.3333333333333333,2.2898808839863647,665.0,0.05263157894736842
CUST0304,45,81234.0,584.0,0.573915521,2,0,9859.0,0.194490949,Employed,5,Student,Los Angeles,Late,Late,Missed,Missed,Missed,Late,1643.1666666666667,0,3,0.5,8.238742393509128,248.833335736,0.3333333333333333
CUST0305,74,149415.0,591.0,0.572228954,0,0,52217.0,0.439052257,Employed,19,Business,Chicago,Late,Missed,On-time,On-time,On-time,Late,2610.85,0,2,0.6666666666666667,2.861369642651959,252.81268818600003,0.0
CUST0306,42,136465.0,595.0,0.384183938,5,0,75316.0,0.272982328,Employed,5,Student,New York,Late,Late,Late,On-time,Missed,On-time,12552.666666666666,0,3,-0.5,1.811875141070409,366.41055688999995,0.8333333333333334
CUST0307,67,53494.0,591.0,0.372331228,3,0,12176.0,0.394284617,Self-Employed,7,Student,Chicago,On-time,On-time,Late,Missed,Late,On-time,1522.0,1,2,0.6666666666666667,4.393036051572637,370.952244252,0.375
CUST0308,40,108350.53695652174,307.0,0.237725455,3,0,71588.0,0.411034898,Retired,0,Platinum,Chicago,Missed,Late,On-time,Missed,Missed,Missed,71588.0,0,1,-0.16666666666666666,1.5135081780234636,234.018285315,3.0
CUST0309,48,70479.0,385.0,0.654619988,0,1,99005.0,0.408327324,Retired,16,Business,Houston,Missed,Late,On-time,Late,Late,On-time,5823.823529411765,0,3,1.5,0.7118659475183322,132.97130462,0.0
CUST0310,47,90697.0,682.0,0.676443156,6,1,46720.0,0.243359326,Employed,16,Gold,New York,Late,Missed,Missed,Late,On-time,Late,2748.235294117647,0,3,1.5,1.9412469767342309,220.66576760799998,0.35294117647058826
CUST0311,59,19835.0,374.0,0.324189823,1,0,82909.0,0.242079984,Employed,14,Gold,New York,Late,Late,On-time,Missed,Late,On-time,5527.266666666666,0,3,0.5,0.2392353154022434,252.753006198,0.06666666666666667
CUST0312,52,176426.0,320.0,0.392013108,3,1,31674.0,0.27750267,Employed,6,Business,Chicago,Missed,Late,Missed,Missed,Late,Missed,4524.857142857143,0,2,0.6666666666666667,5.5698816101026045,194.55580544,0.42857142857142855
CUST0313,24,194208.0,321.0,0.487342176,4,0,62253.0,0.363623738,Unemployed,18,Gold,Houston,Missed,On-time,On-time,On-time,Late,Late,3276.4736842105262,1,2,1.6666666666666667,3.1196067722555982,164.56316150399996,0.21052631578947367
CUST0314,33,181267.0,494.0,0.954173056,6,0,15938.0,0.248930473,Retired,2,Business,Chicago,On-time,Missed,Late,On-time,Late,On-time,5312.666666666667,0,2,0.6666666666666667,11.372545329067067,22.63851033599999,2.0
CUST0315,43,77292.0,316.0,0.60902435,3,0,612.0,0.288073753,Employed,10,Gold,Chicago,Late,Late,Missed,Missed,Late,Late,55.63636363636363,0,4,1.3333333333333335,126.08809135399673,123.5483054,0.2727272727272727
CUST0316,65,32019.0,419.0,0.311316897,4,0,13355.0,0.327359382,Unemployed,19,Platinum,Los Angeles,Late,On-time,Late,On-time,On-time,On-time,667.75,1,2,-0.3333333333333333,2.397349505840072,288.558220157,0.2
CUST0317,74,102235.0,557.0,0.560756062,0,0,10778.0,0.209510807,Employed,18,Gold,Los Angeles,On-time,On-time,Late,Missed,Missed,On-time,567.2631578947369,0,1,-0.16666666666666666,9.484646071064105,244.65887346599996,0.0
CUST0318,69,120891.0,749.0,0.224661692,0,1,66118.0,0.203189171,Self-Employed,8,Student,Houston,On-time,Late,On-time,On-time,Missed,Late,7346.444444444444,1,2,0.6666666666666667,1.8283851842889336,580.728392692,0.0
CUST0319,66,33017.0,625.0,0.643598062,6,0,30443.0,0.284173612,Retired,9,Business,Phoenix,Missed,Missed,Missed,Late,On-time,On-time,3044.3,0,1,0.8333333333333334,1.0845158323479176,222.75121124999998,0.6
CUST0320,19,53765.0,446.0,0.835109479,3,1,86846.0,0.297417881,Employed,1,Standard,Los Angeles,Late,Missed,On-time,On-time,Missed,On-time,43423.0,0,1,-0.16666666666666666,0.6190772277683743,73.54117236600001,1.5
CUST0321,18,53513.0,391.0,0.835958337,2,0,82382.0,0.343388548,Unemployed,0,Standard,Phoenix,Missed,On-time,Late,Missed,Missed,Late,82382.0,1,2,0.6666666666666667,0.6495636235631137,64.140290233,2.0
CUST0322,65,184160.0,316.0,0.646978701,4,0,95303.0,0.367188657,Retired,15,Business,New York,Late,On-time,On-time,Late,Late,On-time,5956.4375,0,3,1.5,1.9323428187694116,111.554730484,0.25
CUST0323,29,70393.0,715.0,0.383317529,1,0,87110.0,0.190093718,Employed,17,Platinum,Los Angeles,Missed,On-time,Missed,Missed,Missed,On-time,4839.444444444444,0,0,0.0,0.8080839388825751,440.92796676500006,0.05555555555555555
CUST0324,22,193352.0,471.0,0.239819649,3,0,80430.0,0.218791507,Self-Employed,16,Gold,Los Angeles,On-time,On-time,On-time,On-time,Missed,On-time,4731.176470588235,1,0,0.0,2.403948726237396,358.044945321,0.17647058823529413
CUST0325,54,137402.0,358.0,0.219958991,1,0,32615.0,0.202924771,Unemployed,5,Platinum,Houston,Missed,On-time,Missed,Late,On-time,Late,5435.833333333333,1,2,1.6666666666666667,4.212717684571989,279.25468122200004,0.16666666666666666
CUST0326,49,18709.0,534.0,0.05,3,0,62561.0,0.44124474,Employed,13,Standard,Phoenix,On-time,Missed,On-time,Missed,Missed,Missed,4468.642857142857,0,0,0.0,0.29904734503372654,507.29999999999995,0.21428571428571427
CUST0327,72,153311.0,696.0,0.638771153,2,0,3081.0,0.287972941,Employed,14,Business,Los Angeles,Late,Late,Missed,On-time,Missed,Late,205.4,0,3,0.5,49.743997404282936,251.41527751200002,0.13333333333333333
CUST0328,26,106267.0,471.0,0.479432896,2,0,43927.0,0.30161293,Employed,13,Business,Los Angeles,Missed,Missed,Missed,Late,Missed,Missed,3137.6428571428573,0,1,0.8333333333333334,2.4191176470588234,245.18710598399997,0.14285714285714285
CUST0329,58,179506.0,461.0,0.681843233,6,0,32615.0,0.305777436,Unemployed,2,Platinum,Houston,On-time,Missed,Late,Missed,On-time,Late,10871.666666666666,1,2,0.6666666666666667,5.503617856266863,146.67026958699998,2.0
CUST0330,52,26174.0,556.0,0.785606297,6,0,92183.0,0.228432999,Unemployed,18,Platinum,Houston,Late,On-time,On-time,Late,On-time,On-time,4851.736842105263,1,2,0.6666666666666667,0.2839321357285429,119.20289886800002,0.3157894736842105
CUST0331,36,43251.0,644.0,0.519981109,2,0,39259.0,0.456426952,Employed,11,Gold,Phoenix,On-time,Missed,Missed,On-time,Missed,Late,3271.5833333333335,0,1,0.8333333333333334,1.101655629139073,309.13216580399995,0.16666666666666666
CUST0332,65,81234.0,326.0,0.529192322,5,0,17023.0,0.341102665,Employed,1,Student,New York,On-time,Late,Late,Late,Missed,On-time,8511.5,0,3,0.5,4.771734022556391,153.483303028,2.5
CUST0333,33,85640.0,522.0,0.407135931,2,0,80150.0,0.303959053,Employed,2,Student,New York,Missed,Late,Late,Missed,On-time,Late,26716.666666666668,0,3,0.5,1.0684832378884854,309.475044018,0.6666666666666666
CUST0334,20,67638.0,498.0,0.430783117,0,0,27446.0,0.189474358,Employed,17,Gold,Chicago,Missed,Late,On-time,On-time,On-time,Missed,1524.7777777777778,0,1,-0.16666666666666666,2.464313039676467,283.470007734,0.0
CUST0335,37,81234.0,339.0,0.645693982,0,1,91557.0,0.183806751,Employed,0,Student,Los Angeles,On-time,On-time,Late,On-time,Missed,Late,91557.0,0,2,0.6666666666666667,0.8872408746368422,120.10974010199998,0.0
CUST0336,41,159356.0,658.0,0.465124994,5,0,44449.0,0.269109247,Retired,19,Standard,Phoenix,Missed,Missed,Late,Missed,Missed,Late,2222.45,0,2,0.6666666666666667,3.5850618672665915,351.947753948,0.25
CUST0337,71,150230.0,627.0,0.436198467,4,1,31316.0,0.230000821,Employed,5,Student,Los Angeles,On-time,Late,On-time,On-time,On-time,Late,5219.333333333333,0,2,0.6666666666666667,4.797075071047674,353.503561191,0.6666666666666666
CUST0338,73,120570.0,820.0,0.496336628,1,0,61186.0,0.193255565,Self-Employed,4,Gold,Phoenix,On-time,Missed,Late,Late,On-time,Missed,12237.2,1,2,0.6666666666666667,1.9705166130060308,413.00396504,0.2
CUST0339,50,117795.0,591.0,0.677266039,3,1,51016.0,0.262904198,Unemployed,0,Student,Phoenix,Late,Missed,Missed,Late,Missed,Late,51016.0,1,3,1.5,2.3089362369406277,190.73577095099998,3.0
CUST0340,41,62295.0,715.0,0.361467688,3,1,86488.0,0.278357197,Self-Employed,18,Business,Phoenix,Late,Late,On-time,Missed,Late,Missed,4552.0,1,3,0.5,0.720265004798298,456.55060308,0.15789473684210525
CUST0341,69,70479.0,361.0,0.486694296,5,0,11308.0,0.314178542,Retired,0,Platinum,Los Angeles,On-time,Late,Late,Missed,Late,Missed,11308.0,0,3,0.5,6.2321160137943235,185.30335914399998,5.0
CUST0342,28,166836.0,495.0,0.549055568,0,0,62253.0,0.249608053,Retired,15,Standard,Houston,Missed,Missed,On-time,Late,Late,Missed,3890.8125,0,2,1.6666666666666667,2.6799241815786936,223.21749384,0.0
CUST0343,66,18267.0,541.0,0.732044381,6,0,56320.54644742615,0.199239931,Employed,11,Business,Los Angeles,Late,On-time,Missed,Late,Missed,On-time,4693.378870618846,0,2,0.6666666666666667,0.32433413413197903,144.963989879,0.5
CUST0344,25,118333.0,486.0,0.452140645,3,0,72809.0,0.202707911,Employed,7,Business,Phoenix,On-time,On-time,On-time,On-time,Missed,Late,9101.125,0,1,0.8333333333333334,1.6252300508171955,266.25964652999994,0.375
CUST0345,53,119573.0,465.0,0.356435323,0,0,89660.0,0.421297273,Employed,15,Gold,Chicago,On-time,Missed,On-time,On-time,On-time,Late,5603.75,0,1,0.8333333333333334,1.3336121613633576,299.257574805,0.0
CUST0346,55,136790.0,655.0,0.403127811,4,0,42551.0,0.174824231,Employed,0,Platinum,New York,On-time,On-time,On-time,Late,Missed,Missed,42551.0,0,1,0.8333333333333334,3.2146550103402896,390.95128379499994,4.0
CUST0347,57,117023.0,700.0,0.710611487,1,0,89537.0,0.33631823,Employed,3,Platinum,Phoenix,On-time,Late,Missed,Missed,Missed,Missed,22384.25,0,1,-0.16666666666666666,1.3069646407112063,202.57195910000002,0.25
CUST0348,37,112007.0,416.0,0.90666106,4,0,56061.0,0.351954633,Retired,9,Standard,Chicago,Late,On-time,Late,On-time,Late,On-time,5606.1,0,3,0.5,1.9979130248653276,38.82899903999999,0.4
CUST0349,52,99665.0,789.0,0.237248437,5,0,76567.0,0.287872452,Self-Employed,10,Gold,Houston,Missed,On-time,Missed,Missed,On-time,On-time,6960.636363636364,1,0,0.0,1.3016534322432347,601.810983207,0.45454545454545453
CUST0350,65,38289.0,493.0,0.280939677,2,0,79013.0,0.476782906,Self-Employed,16,Standard,Phoenix,On-time,Missed,Late,Late,On-time,Late,4647.823529411765,1,3,1.5,0.48458501025134787,354.496739239,0.11764705882352941
CUST0351,42,167424.0,341.0,0.466240643,2,1,52259.0,0.350171899,Self-Employed,6,Student,Chicago,Missed,On-time,Late,On-time,Late,Missed,7465.571428571428,1,2,0.6666666666666667,3.203673938002296,182.011940737,0.2857142857142857
CUST0352,52,98613.0,820.0,0.522191219,2,0,2200.0,0.484290305,Self-Employed,11,Business,Phoenix,Missed,Late,Late,Late,Late,Missed,183.33333333333334,1,4,1.3333333333333335,44.803725579282144,391.80320042,0.16666666666666666
CUST0353,42,176426.0,736.0,0.657393913,4,0,47695.0,0.2348936,Employed,6,Standard,Los Angeles,Missed,Missed,Late,Late,On-time,Missed,6813.571428571428,0,2,0.6666666666666667,3.698968466957397,252.15808003199996,0.5714285714285714
CUST0354,46,33017.0,622.0,0.321773398,3,0,86828.0,0.236605459,Self-Employed,11,Business,Chicago,On-time,Missed,On-time,Missed,Missed,Late,7235.666666666667,1,1,0.8333333333333334,0.3802531412316162,421.856946444,0.25
CUST0355,35,52744.0,700.0,0.287378193,1,0,24623.0,0.352753716,Employed,14,Gold,Los Angeles,Missed,On-time,Missed,On-time,On-time,Late,1641.5333333333333,0,1,0.8333333333333334,2.1419753086419755,498.83526489999997,0.06666666666666667
